device,strategy,candidate_id,family,policy_label,n_runs,renewal_annual_cost,median_annual_cost,p90_annual_cost,median_lifetime_days,p10_lifetime_days,p90_lifetime_days,right_censored_share,eol_within_2y_probability,medium_maintenances_per_year,major_maintenances_per_year,mean_simulated_permeability,mean_annual_below_threshold_days,label,medium_gap,major_gap,medium_between_major,medium_trigger,major_trigger,fouling_trigger,reserve_threshold,min_gap,max_gap
A2,优化固定周期,F01,固定周期,每45日维护，2次中维护后大维护,40,236.24932810033704,228.32452373579622,331.495409643548,613.0,389.3,722.3000000000001,0.0,0.9,5.45358559788405,2.7423744720788363,42.1946309939077,6.325,每45日维护，2次中维护后大维护,45.0,45.0,2,,,,,21,150
A2,优化固定周期,F02,固定周期,每45日维护，4次中维护后大维护,40,218.78918501749334,213.93268186616746,312.69974710546956,629.0,403.00000000000006,747.2,0.0,0.875,6.599907388351514,1.5484976332578722,42.07809979302447,11.225,每45日维护，4次中维护后大维护,45.0,45.0,4,,,,,21,150
A2,优化固定周期,F03,固定周期,每45日维护，6次中维护后大维护,40,211.35144692578933,204.01874187490972,311.0614557549506,644.0,395.6,759.9,0.0,0.875,7.150154014509789,1.0214505735013983,42.00647978593029,14.025,每45日维护，6次中维护后大维护,45.0,45.0,6,,,,,21,150
A2,优化固定周期,F04,固定周期,每60日维护，2次中维护后大维护,40,276.69177517718805,243.9629079801777,450.0928912984914,528.0,260.5,649.2,0.0,0.975,4.013515740893357,1.9866902917422118,38.095691204012425,19.725,每60日维护，2次中维护后大维护,60.0,60.0,2,,,,,21,150
A2,优化固定周期,F05,固定周期,每60日维护，4次中维护后大维护,40,281.5332766472589,320.205764075067,456.0815039226674,373.0,257.1,659.7,0.0,0.95,4.821712688072866,1.2001642935377876,37.660543875772916,9.2,每60日维护，4次中维护后大维护,60.0,60.0,4,,,,,21,150
A2,优化固定周期,F06,固定周期,每60日维护，6次中维护后大维护,40,271.0232712765958,335.7614185539657,445.21155027646944,346.0,256.0,662.7,0.0,0.95,5.5184331145314625,0.5373755092802173,37.4230051014262,18.85,每60日维护，6次中维护后大维护,60.0,60.0,6,,,,,21,150
A2,优化固定周期,F07,固定周期,每75日维护，2次中维护后大维护,40,391.6000916361213,417.2640202895247,513.9358407079646,279.0,226.0,390.5,0.0,1.0,3.347009330223259,1.3692310896367876,33.56620211051749,10.7,每75日维护，2次中维护后大维护,75.0,75.0,2,,,,,21,150
A2,优化固定周期,F08,固定周期,每75日维护，4次中维护后大维护,40,378.5956154035636,423.4996145560531,504.0752717608905,268.0,223.9,401.0000000000002,0.0,1.0,4.078659988504804,0.5398226455374006,33.584959304009665,8.1,每75日维护，4次中维护后大维护,75.0,75.0,4,,,,,21,150
A2,优化固定周期,F09,固定周期,每75日维护，6次中维护后大维护,40,364.95889455646767,420.81851179985676,504.0752717608905,268.0,223.9,537.8000000000001,0.0,1.0,4.395692197338009,0.20377381047262294,33.71355594311562,9.85,每75日维护，6次中维护后大维护,75.0,75.0,6,,,,,21,150
A2,优化固定周期,F10,固定周期,每90日维护，2次中维护后大维护,40,468.7985414767548,467.4043067431014,550.4964114832536,248.0,209.0,278.8,0.0,1.0,2.3676694013977513,1.4797933758735946,31.08873546206548,1.0,每90日维护，2次中维护后大维护,90.0,90.0,2,,,,,21,150
A2,优化固定周期,F11,固定周期,每90日维护，4次中维护后大维护,40,453.8982584553256,464.4615694011652,537.3389423076923,242.0,208.0,295.2,0.0,1.0,3.7981574962140336,0.0,30.972115243760385,1.0,每90日维护，4次中维护后大维护,90.0,90.0,4,,,,,21,150
A2,优化固定周期,F12,固定周期,每90日维护，6次中维护后大维护,40,453.8982584553256,464.4615694011652,537.3389423076923,242.0,208.0,295.2,0.0,1.0,3.7981574962140336,0.0,30.972115243760385,1.0,每90日维护，6次中维护后大维护,90.0,90.0,6,,,,,21,150
A2,优化固定周期,F13,固定周期,每120日维护，2次中维护后大维护,40,521.725704427832,527.769495412844,576.7119416721205,218.0,191.9,242.4,0.0,1.0,1.6802760207015526,1.0501725129384702,27.471459358926534,1.0,每120日维护，2次中维护后大维护,120.0,120.0,2,,,,,21,150
A2,优化固定周期,F14,固定周期,每120日维护，4次中维护后大维护,40,511.33322810239923,513.871681182091,576.7119416721205,217.0,191.9,246.3,0.0,1.0,2.725433360119389,0.0,27.525853966308027,1.0,每120日维护，4次中维护后大维护,120.0,120.0,4,,,,,21,150
A2,优化固定周期,F15,固定周期,每120日维护，6次中维护后大维护,40,511.33322810239923,513.871681182091,576.7119416721205,217.0,191.9,246.3,0.0,1.0,2.725433360119389,0.0,27.525853966308027,1.0,每120日维护，6次中维护后大维护,120.0,120.0,6,,,,,21,150
A2,透水率触发,T16,透水率触发,7日均值≤55/42触发中/大维护，冷却21日，上限90日,40,306.4548492189458,305.0951059599315,342.6969689882784,594.0,517.9,713.7,0.0,0.925,6.407359452009022,8.680446495697938,44.53380727431265,1.0,7日均值≤55/42触发中/大维护，冷却21日，上限90日,,,4,55.0,42.0,,,21,90
A2,透水率触发,T17,透水率触发,7日均值≤55/42触发中/大维护，冷却21日，上限150日,40,306.4548492189458,305.0951059599315,342.6969689882784,594.0,517.9,713.7,0.0,0.925,6.407359452009022,8.680446495697938,44.53380727431265,1.0,7日均值≤55/42触发中/大维护，冷却21日，上限150日,,,4,55.0,42.0,,,21,150
A2,透水率触发,T18,透水率触发,7日均值≤55/42触发中/大维护，冷却35日，上限90日,40,265.72086062325303,262.12379393236074,300.9312142857143,604.0,515.7,731.5,0.0,0.875,3.915950523549288,5.92725585081974,43.53831661811138,2.175,7日均值≤55/42触发中/大维护，冷却35日，上限90日,,,4,55.0,42.0,,,35,90
A2,透水率触发,T19,透水率触发,7日均值≤55/42触发中/大维护，冷却35日，上限150日,40,265.72086062325303,262.12379393236074,300.9312142857143,604.0,515.7,731.5,0.0,0.875,3.915950523549288,5.92725585081974,43.53831661811138,2.175,7日均值≤55/42触发中/大维护，冷却35日，上限150日,,,4,55.0,42.0,,,35,150
A2,透水率触发,T20,透水率触发,7日均值≤65/47触发中/大维护，冷却21日，上限90日,40,335.5949960650577,340.55820807510867,365.13809245885784,568.0,509.6,682.8,0.0,1.0,6.148183368310598,10.459896379853097,45.014033977340794,1.0,7日均值≤65/47触发中/大维护，冷却21日，上限90日,,,4,65.0,47.0,,,21,90
A2,透水率触发,T21,透水率触发,7日均值≤65/47触发中/大维护，冷却21日，上限150日,40,335.5949960650577,340.55820807510867,365.13809245885784,568.0,509.6,682.8,0.0,1.0,6.148183368310598,10.459896379853097,45.014033977340794,1.0,7日均值≤65/47触发中/大维护，冷却21日，上限150日,,,4,65.0,47.0,,,21,150
A2,透水率触发,T22,透水率触发,7日均值≤65/47触发中/大维护，冷却35日，上限90日,40,282.7440521872602,285.00258389052493,315.97991641590147,587.0,510.2,717.1,0.0,0.925,3.11460731644922,7.210315937579945,44.00306241991335,4.25,7日均值≤65/47触发中/大维护，冷却35日，上限90日,,,4,65.0,47.0,,,35,90
A2,透水率触发,T23,透水率触发,7日均值≤65/47触发中/大维护，冷却35日，上限150日,40,282.7440521872602,285.00258389052493,315.97991641590147,587.0,510.2,717.1,0.0,0.925,3.11460731644922,7.210315937579945,44.00306241991335,4.25,7日均值≤65/47触发中/大维护，冷却35日，上限150日,,,4,65.0,47.0,,,35,150
A2,透水率触发,T24,透水率触发,7日均值≤75/52触发中/大维护，冷却21日，上限90日,40,355.08586279992784,357.05546959616277,384.85330566610804,550.0,480.3,642.2,0.0,1.0,5.156199260328342,11.827958686631787,44.66351948314517,1.05,7日均值≤75/52触发中/大维护，冷却21日，上限90日,,,4,75.0,52.0,,,21,90
A2,透水率触发,T25,透水率触发,7日均值≤75/52触发中/大维护，冷却21日，上限150日,40,355.08586279992784,357.05546959616277,384.85330566610804,550.0,480.3,642.2,0.0,1.0,5.156199260328342,11.827958686631787,44.66351948314517,1.05,7日均值≤75/52触发中/大维护，冷却21日，上限150日,,,4,75.0,52.0,,,21,150
A2,透水率触发,T26,透水率触发,7日均值≤75/52触发中/大维护，冷却35日，上限90日,40,294.39340731070496,295.0520979587428,330.0876129856277,569.0,508.7,689.3000000000001,0.0,1.0,2.3205613577023496,8.058387728459529,43.80219591103978,3.875,7日均值≤75/52触发中/大维护，冷却35日，上限90日,,,4,75.0,52.0,,,35,90
