device,date,predicted_P_mean,predicted_P_std,predicted_P_q05,predicted_P_q95,actual_P,C_mean,F_mean
A2,2026-01-09,41.05510883824613,6.066513070256732,30.557443337952623,50.5713343670155,49.25216519001175,69.74869749903175,14.188638268519739
A2,2026-01-10,41.55261932343115,6.614172169287282,29.59017341702278,52.0966097348132,49.07895022320035,69.71378589752396,14.497653577553129
A2,2026-01-11,40.237957447434404,5.29170154540879,31.038956221763375,48.817531768791625,48.7012329914945,69.68061937441772,14.823675964473118
A2,2026-01-12,40.46567437694191,6.495045586134496,31.349931085537175,51.480387124443006,48.2523432793567,69.64500275180606,15.146973383402951
A2,2026-01-13,38.96594307009427,7.10676636418259,27.598829574685578,51.52914003878357,47.4026698707083,69.60835370776272,15.461661055211234
A2,2026-01-14,38.64050309561626,6.361516538836427,27.371258011294845,47.527939157980484,47.1199262441127,69.57165116285958,15.77293390456896
A2,2026-01-15,38.42298927576091,6.415314621970084,29.03133240525759,48.467712922094826,46.9468570087351,69.53530948327892,16.069789878240996
A2,2026-01-16,36.699972891256714,6.023001442355592,27.029142512743928,46.34108558574531,46.2426520783281,69.49912301958753,16.380056229175356
A2,2026-01-17,38.307940908603626,6.768608344204817,26.872944664537577,50.0279150655808,45.3677833138369,69.4620967829038,16.688174037915225
A2,2026-01-18,37.720968776974296,6.596148915266359,27.559050169250078,49.377662064263276,44.6985215180146,69.42611285647959,17.00285715702998
A2,2026-01-19,36.38642952945386,7.040513315085354,25.544153781990428,47.1857462335883,43.9659539145865,69.39106244338656,17.30773335116152
A2,2026-01-20,36.81236316805282,5.437867162608006,28.560270914395808,45.768089423578104,43.43318825681775,69.35584560760354,17.61340689988856
A2,2026-01-21,36.49430684439615,6.690686475647582,27.688696484076235,48.866374898821476,42.3733607501859,69.31936673580044,17.929528095525285
A2,2026-01-22,37.094074675916005,6.344062209137329,26.455919484651147,46.59571582454634,41.4723819510541,69.285446907008,18.252312172669402
A2,2026-01-23,35.35880878999739,5.940479957883898,26.73948822507045,44.47345520003122,40.7311140600957,69.24844435276871,18.565367621947356
A2,2026-01-24,34.60752620934541,5.963562316427293,24.99219274698995,44.77487864573673,,69.21154137310594,18.883746735681296
A2,2026-01-25,36.02954565146722,6.04262775303645,26.30711389242324,45.984809945971584,39.4429688102332,69.17809087901082,19.18179640946703
A2,2026-01-26,34.598606686765116,6.345315821272433,25.50415799431194,44.28741268890747,39.06508674393265,69.14325025299236,19.4898934557387
A2,2026-01-27,34.39787790548834,6.956137741909597,24.346891426972423,45.06928789390093,38.41813090472875,69.11117408698519,19.808056165175778
A2,2026-01-28,35.07828090300728,6.058507974333248,26.4028197383646,45.54799966974814,37.6242332380806,69.07695053172515,20.125540653208382
A2,2026-01-29,34.83848565623238,6.002131791248952,25.82710143491326,43.655150690104605,,67.38601644358924,1.2146151414417254
A2,2026-01-30,51.29498014992249,5.972352915681691,42.73700533208986,62.19099976681468,59.18738392635435,67.34701224179143,1.5315164780547275
A2,2026-01-31,51.26242224320654,5.957780912807572,41.804087166398595,60.650870938714306,58.49761152106775,67.31063574830347,1.8112929790913557
A2,2026-02-01,51.35942417693842,5.564805920410166,42.63645435371268,61.118707271167665,57.778776980112255,67.27580423780108,2.121503535912231
A2,2026-02-02,49.61278788561148,6.722054985460904,39.385259345320726,60.61540252508362,57.166659522265,67.24477397200104,2.437070922419845
A2,2026-02-03,49.71452167443073,6.0977848423066225,40.85438794739932,59.304847329252055,56.70520203491055,67.20619242128812,2.7498115253831252
A2,2026-02-04,48.67541131869319,6.149298831911496,38.00506393066637,58.602622323410436,56.22574419876325,67.16770582612538,3.0675510627992795
A2,2026-02-05,49.63733718607602,6.245892870089927,40.07806229118836,58.62021883293722,55.0314367409442,67.13283050441298,3.3746222382971225
A2,2026-02-06,48.23510758812066,6.5258557667717705,38.96986656626743,58.787310661789824,54.8347840765794,67.0968110317805,3.678670173292764
A2,2026-02-07,49.13027106336315,6.18527888880217,39.95508810277388,58.88807495811545,54.2644057049326,67.06446782510572,3.976608767465557
A2,2026-02-08,48.84809906061544,5.528537064575313,39.863043128389975,57.25770928719112,53.8619889988498,67.02814282094702,4.288937067460532
A2,2026-02-09,47.8325390697079,6.67429453578228,38.685218496091615,59.43342737846476,52.5265813867676,66.99201025242682,4.597154902084856
A2,2026-02-10,47.65346071215872,6.699683078600436,36.897623543445256,59.86442969025126,,66.9544634597786,4.905185706972589
A2,2026-02-11,47.104069276059334,6.142179871650668,38.24537417775158,57.07999326597651,50.573520927248296,66.92051071707373,5.210410108957901
A2,2026-02-12,45.99772767358519,6.431150414435907,34.29012242669461,55.89598974074091,,66.8866362629573,5.526276476100446
A2,2026-02-13,45.88193925343193,6.331512163973032,37.14174786507573,56.46278852877106,49.4956660303581,66.85065050662803,5.841518993096065
A2,2026-02-14,47.2461839168657,6.915815732264778,33.687334355199305,58.68899177808991,49.07482673173075,66.81648864537654,6.153105047550295
A2,2026-02-15,46.317923029595256,6.3547667833517085,35.663050995204046,55.79127027898589,48.3450998681069,66.78087569418496,6.456587944887473
A2,2026-02-16,47.06409241468054,6.983259553912023,36.00068991662306,58.76689995655134,47.86048405523715,66.74359530648783,6.754271693513833
A2,2026-02-17,45.56684013064009,6.7342788241351474,34.492585023657846,56.637689464938916,47.79996196734345,66.70746286055076,7.066546385827988
A2,2026-02-18,46.874439599365196,7.500292471666564,35.62870910097017,59.05767871092872,46.9296126874029,66.67124781002853,7.3837106715774485
A2,2026-02-19,45.85382226906579,5.893176753611022,36.61083771205946,56.69976943646266,46.1859192759827,66.63523396923438,7.687277461545085
A2,2026-02-20,45.89108494322701,7.0746887065284545,35.388024502742425,54.773527569014476,45.4386177869355,66.59993746009866,8.004073038902357
A2,2026-02-21,45.27444518363414,6.547829224437115,33.71795751496355,56.18085810665381,44.7017189490586,66.56374317654229,8.317394062420348
A2,2026-02-22,44.0872485259585,5.795617214432971,35.76943479034627,54.83942747148874,44.484316534508594,66.52509490444112,8.619499569589339
A2,2026-02-23,45.391485084747174,6.48368762692239,35.79506622297383,55.974379858277366,43.80668497159615,66.4878800708464,8.949298803337337
A2,2026-02-24,43.65809510712903,6.502177165897098,32.28426994927183,53.213959040097166,42.6002967273462,66.45439515304729,9.2496020777289
A2,2026-02-25,44.24154858187221,5.955997361914524,35.01425438106579,54.783444966365316,41.91042982232,66.42138023002207,9.562724940745717
A2,2026-02-26,43.963537839874206,5.767993598753006,35.746737654758576,54.498589514485786,41.5722334963462,66.38631123762393,9.877235385212135
A2,2026-02-27,44.05498699630773,6.782508411669069,33.648772509732815,55.71799062109589,41.082221025554,66.35113276944725,10.175136304181278
A2,2026-02-28,43.77871625916236,6.012281018937469,35.50613478846655,54.26243573194689,40.54036088209885,66.31516329288606,10.472753273377052
A2,2026-03-01,43.14202837198898,6.455181620066989,31.681365220389097,53.114061420743525,40.427468459383405,66.28154812214069,10.797837511007042
A2,2026-03-02,42.24485874180662,5.911249872447515,31.79698456349793,53.107932806383324,40.3421313912355,66.24523437068291,11.112462936693094
A2,2026-03-03,42.55223468825459,6.49418493900119,31.89083003913971,54.18947520487304,39.86904759663855,66.20935268424834,11.411798438913323
A2,2026-03-04,41.5880037983657,6.448441129366251,32.33362615384762,52.645457499326746,38.8787665991818,66.17372309660081,11.721508385460265
A2,2026-03-05,41.39427550295008,6.588960684635444,31.421839492788063,52.794532935886686,40.349310557726696,66.13592694295343,12.014578997177653
A2,2026-03-06,41.807086267816786,6.633310439020196,30.359885560844713,52.21631124482733,38.7921851969476,66.10157249916875,12.327113086662765
A2,2026-03-07,41.06271850492485,6.979236847172975,29.995661788220342,52.17659719182432,38.5568366095216,66.06386744613606,12.626274709114362
A2,2026-03-08,41.12669008985416,6.243094667907266,31.835684237934,51.62683887026672,38.0403992724248,66.0270994328534,12.932127134566889
A2,2026-03-09,40.83795979564397,6.281197722849226,31.14218093147974,51.650126856154785,37.2547422011287,65.9938997055249,13.241395449752465
A2,2026-03-10,41.260537528384646,5.837584378712433,32.483797082897375,51.35754655000634,37.344866561964096,65.95744920346522,13.542610971760219
A2,2026-03-11,39.613501588836854,6.883825872898644,29.759485197797662,51.54863467119464,37.469559172592,65.92358092168733,13.842284392079055
A2,2026-03-12,39.518164969336645,6.4562449426689845,27.768869691634,49.00111841511528,,65.3372824900448,0.0
A2,2026-03-13,54.11112059749192,5.974157565324778,44.98618602062915,63.12597594262865,50.7218488359352,65.2989160142375,0.3227514412858789
A2,2026-03-14,52.374570571682625,6.080470323614535,42.025803091351,63.33856097862335,50.5749318875537,65.2607519017672,0.6378343478453735
A2,2026-03-15,53.02913942054781,5.363347713451292,44.51089895048325,62.017376227476866,49.6998320608908,65.22692310524549,0.9526393070218139
A2,2026-03-16,51.390221343090346,5.791277540847206,42.2755779295225,61.32854855846501,50.8528394047063,65.19184339568511,1.2551477981295078
A2,2026-03-17,52.04789154406704,5.699205434115498,41.61552951405091,59.75767678286423,50.08094619493591,65.1564256909155,1.5629156149780754
A2,2026-03-18,52.09955557829072,6.178585114111468,42.74479454840135,61.47022827234841,49.8543383244741,65.11942415755237,1.859087550363677
A2,2026-03-19,52.772641268083845,5.874620744774482,41.87782961214047,62.5107360663049,49.40308381523995,65.08508156122645,2.1687610615577717
A2,2026-03-20,51.88836094729027,6.600611069459399,40.824599756768436,62.91716502695571,48.0653180843584,65.0487015000766,2.4677827765911307
A2,2026-03-21,51.02402131386423,6.24862856024824,41.28932677432745,60.95072116660652,48.9110822203724,65.01333974175611,2.7561365148240626
A2,2026-03-22,51.454155829040516,5.272310834603982,43.014238994055845,60.10442035031933,48.44399713828065,64.97889201965224,3.063585750433234
A2,2026-03-23,50.39062067240635,6.587724672268175,40.9059137147442,60.89374336639793,48.57813636849965,64.94674855415573,3.3869338223269336
A2,2026-03-24,49.88557270274845,6.207308208932394,40.68315512689723,59.97535468355171,47.59711505385425,64.91090286622152,3.699806744545719
A2,2026-03-25,51.07587962339895,6.637008951321259,38.70294999431528,61.468247478722525,47.491947561316,64.87490043725882,4.017936173024991
A2,2026-03-26,51.37892486899065,6.728848770077627,41.669457315068136,60.60989822740166,47.30388060223825,64.83865193143485,4.317511640570172
A2,2026-03-27,49.796660265314316,5.712096395176083,41.18648044461867,58.41371260939764,46.789176392872605,64.80122063309751,4.623057544251421
A2,2026-03-28,50.22945064793015,6.299257688194123,38.55302518072294,60.363311742351186,47.2709517244444,64.76839543853184,4.93336830233208
A2,2026-03-29,50.03096255953087,6.140589511644438,41.413588884613475,59.99450519054385,46.323527605094654,64.73405095856832,5.2461168573503905
A2,2026-03-30,50.40547348450673,6.150233459802481,40.463116184480306,61.06980870963704,45.3898667666795,64.6996905448468,5.54566987331665
A2,2026-03-31,49.173675331956254,6.299399036458496,38.77290850357458,60.16488303666863,46.5811304444039,64.66579447270956,5.841368340437871
A2,2026-04-01,48.35110272157701,5.990865441472839,39.05909206714723,58.54222550143827,44.931668664697,64.63036454280986,6.155925431408478
A2,2026-04-02,47.81831326417992,6.112058652767232,38.87420601106236,58.664656476906536,44.6420848669005,64.59732481150287,6.457771769617691
A2,2026-04-03,48.940583984795275,5.687659480547637,39.446842643534715,57.5862489756084,44.0631578590284,64.55946129975734,6.761747745083536
A2,2026-04-04,47.67587955695591,5.968220370367384,36.930835382223904,57.386669628386734,43.56702744587575,64.52317439528585,7.07280455208028
A2,2026-04-05,48.22077462317358,6.375507258545605,37.32977082966323,59.24882456206828,43.545034073949,64.49080313979621,7.390874677769158
A2,2026-04-06,48.94992882918384,5.988613505528754,39.96076316162758,58.338087082522115,42.58310428691865,64.45771304014472,7.698471346342638
A2,2026-04-07,47.766116903684754,6.219958587809298,37.79141702644954,57.329068643012285,42.8083475433986,64.42172283145992,8.012074918336163
A2,2026-04-08,46.0714211213534,6.373682513382744,36.13743579384441,55.318886516910325,40.767040089661904,64.38662813094517,8.331290696303494
A2,2026-04-09,46.62824209798583,5.981155563159627,36.80952198536944,56.84411725810194,41.92358911305065,64.35029225520266,8.628948215749016
A2,2026-04-10,46.40371170394122,6.462860868192552,35.75415860983294,56.418226031626226,41.695720372538105,64.31221235344887,8.931276462610734
A3,2025-04-10,82.08228182502643,5.2648132682446525,72.91916376335287,89.50731098735876,81.6145740791453,100.53440042864555,10.406937404002143
A3,2025-04-11,81.22378329434217,5.511215675769283,72.56947490298386,90.3959771917728,81.4377434415234,100.51510377387734,10.768330047544525
A3,2025-04-12,81.63655764535676,5.72443678755539,72.05884701327254,90.22306578917346,81.1339657535684,100.49625362069851,11.127110608646444
A3,2025-04-13,81.74942970273528,6.028143723427488,71.48591527005989,89.47818650611973,80.86635751285395,100.4778049221067,11.479121658116819
A3,2025-04-14,80.73732295958301,5.984857040911292,70.97489536034534,91.7830399310495,81.0125477639344,100.45771932929829,11.830817150261804
A3,2025-04-15,81.11978377024907,5.167676385844413,72.83152023603654,89.48405685797567,80.46451883315885,100.43724166153004,12.174500417627252
A3,2025-04-16,80.77097673504286,6.013677218518621,70.77128342265864,91.11469606262996,80.4953252646229,100.41728345190151,12.516584977316137
A3,2025-04-17,80.03630808185132,5.886768269848572,71.16833158586746,89.6963025368654,79.6576151446031,100.39662162755636,12.854593903930885
A3,2025-04-18,80.19219547790891,5.557565657029295,70.7586722546312,88.46335628250064,79.61832374172545,100.37801514413681,13.218159193663523
A3,2025-04-19,79.82550678602644,5.302929740177927,71.22891517787421,88.72109821977749,79.65329299308729,100.35780476721533,13.573740236058054
A3,2025-04-20,79.80347489025941,5.834849773841334,71.3866577280649,88.03226916573324,79.1667235498502,100.33772006789377,13.905025149676502
A3,2025-04-21,79.33376718127741,4.9820515886773755,70.93630635975225,87.78224910668672,78.9394419931195,100.31734847505835,14.24682749327208
A3,2025-04-22,79.56704383124469,5.564912387421477,71.10064284611775,89.54697863027906,78.48097208265256,100.29781635499165,14.581688071625413
A3,2025-04-23,77.7801982708758,5.657355342560391,68.35237910531744,87.42888399785345,78.2963891739119,100.27704522644582,14.932467266622437
A3,2025-04-24,78.24860236336978,6.046666090142378,68.75649286928845,87.42475013735691,78.10729861531004,100.25776089178233,15.291634047249717
A3,2025-04-25,78.02256284426008,5.749667512433968,69.27474292061642,87.63621630467772,78.0851734229856,100.23807593214437,15.65490618420074
A3,2025-04-26,77.86025217311736,5.18140462796013,68.75355936009844,86.99905968976057,77.7830811966967,100.21772134002563,16.02036586637377
A3,2025-04-27,77.82795995691947,5.573684832013743,68.64912153866636,88.27438624881316,77.62453573061195,100.19673016081933,16.368494578391925
A3,2025-04-28,76.9284434141045,5.561370061640442,67.39588490792977,85.07542059623212,77.5272609023289,100.17892111872644,16.69880884020439
A3,2025-04-29,78.4115868266856,5.38141496448103,70.52924127785965,88.18331106199278,77.9098545076801,100.15969823555179,17.036980493504938
A3,2025-04-30,78.23559744043052,5.914891270011622,69.30389837504062,86.2712365596125,77.3491434050438,100.14109490193012,17.39743113897218
A3,2025-05-01,78.06129740445354,5.168910553344579,68.52316278089523,87.25192587487619,77.00751692555934,100.12199158509752,17.74239900581118
A3,2025-05-02,77.27356099480473,5.627008194563953,68.60687652122641,86.6381307172314,76.7497368882519,100.10247532591262,18.08958321428271
A3,2025-05-03,77.62985584266988,5.657279904951741,67.96534331536327,86.07705043083392,76.58791496805836,100.08303064611042,18.446200415420034
A3,2025-05-04,77.51790410696037,5.661119231081473,69.41027527738127,86.76699719134703,75.8124255156914,100.06216907015198,18.7952244397949
A3,2025-05-05,77.32673314312771,6.230897295479733,67.5126360908913,86.8693560696242,75.8381457709993,100.04079684643264,19.15792617629339
A3,2025-05-06,77.75641631275397,5.7587021046012685,67.53254293943722,85.54952683652859,,99.71541480569047,0.0026853703617807766
A3,2025-05-07,95.21483807838241,5.720247369111601,86.07281073290916,104.78576945716931,,99.69627670287505,0.32970658134847836
A3,2025-05-08,95.48153488846822,5.549852906186692,86.13238882922872,104.136739203687,,99.67950041047274,0.6691061038522086
A3,2025-05-09,95.79302306163247,5.925018985356058,86.37200645174208,107.67037765860351,98.9473970625907,99.66051202950801,1.0066318913602699
A3,2025-05-10,95.86180280578321,4.94133302887965,87.33656631302439,102.77875287215298,98.87537382630606,99.64044997471034,1.353238457906806
A3,2025-05-11,94.83089156154763,5.5767142211556235,86.38136980909084,104.13900639365535,98.73675806943535,99.62047770882229,1.704214798561327
A3,2025-05-12,95.13596465293476,5.4239436218677515,86.2228799296594,104.67982324399586,98.56767155684643,99.60041582741302,2.053293702431524
A3,2025-05-13,94.36896703145091,5.164655665309691,86.69834041323062,102.91409425675752,98.2681463402818,99.5813609572561,2.3993640980483217
A3,2025-05-14,95.25797387203876,5.044643309234484,87.92278379909466,104.66772814679734,98.1278307022397,99.56061840397697,2.746262093887755
A3,2025-05-15,94.89627319523969,5.1856027828336115,86.27761827732012,104.84576672334086,97.7911968883212,99.53883432920514,3.08436617361232
A3,2025-05-16,94.63833687493043,5.805926772196344,85.76089038617094,104.00954212775702,97.55790119142856,99.51897193674405,3.430010661883289
A3,2025-05-17,94.69998605361945,5.555502028098332,85.64430180261897,103.98952249276564,97.67063825796204,99.49728358036806,3.773205428557395
A3,2025-05-18,94.78305950412023,6.2610621923651015,84.33931831913816,105.72322734911191,97.6453655652914,99.47793311175728,4.114911689985475
A3,2025-05-19,94.94328007592462,5.611411341876119,84.24547280714836,102.81538902336213,97.3571358817469,99.45845923052762,4.473041449921497
A3,2025-05-20,94.77195947491212,5.364548605755071,86.2628362705879,103.16781364608494,96.9340051339567,99.43901258285327,4.825483042894875
A3,2025-05-21,93.99274737276741,5.946633617741979,84.64801145899976,102.41937564835402,97.0528101881873,99.41910492893268,5.179101882908688
A3,2025-05-22,94.41624836347302,6.0294284045115685,84.76106338186636,104.62376942730229,96.659362354739,99.40087868477532,5.50738020245092
A3,2025-05-23,93.62666492314487,5.336652752479734,85.20099442326148,102.25199026930964,96.6391054108812,99.38081680354524,5.876244228878834
A3,2025-05-24,94.3120892380196,5.42435304059079,86.46928253149083,102.49641074161364,96.1847903002081,99.36164440744751,6.217220520599281
A3,2025-05-25,93.95378199335097,5.575910962636492,85.80206824903777,103.1558413284038,96.2745804576771,99.34208795944542,6.5749158200674485
A3,2025-05-26,94.42434295556185,5.402303877484764,84.76232070765931,101.67307262704315,95.8256941584711,99.32087919014353,6.933673728865152
A3,2025-05-27,93.29017116390223,6.0001611692702,84.76044443980773,104.27403086479747,95.803639903234,99.30041806150867,7.285468941480003
A3,2025-05-28,94.905889819639,5.858293282398509,85.72438093881435,104.67192125153791,95.7224431129494,99.27912588743064,7.629101508474394
A3,2025-05-29,93.13874604363444,6.171952669628191,84.41662721390077,102.26464431912241,95.6040400447128,99.25944474466343,7.9756437076070075
A3,2025-05-30,93.36885954407066,5.8034489284790896,84.86387315310093,102.83756097288416,95.4014345850313,99.24051452678937,8.332396053067628
A3,2025-05-31,93.61813883230458,4.799465145889992,86.71333804503195,101.51263577901783,95.24351939340956,99.22177445036832,8.660954191752506
A3,2025-06-01,93.1364446289846,6.041501297330352,83.73726650726488,102.08044415064431,94.2763238429906,99.20173603032401,8.993019200301593
A3,2025-06-02,91.93591192365201,6.063514715360253,83.07574511626065,101.54268760085208,94.9288963248668,99.18248569050782,9.328842386671717
A3,2025-06-03,93.40807038992543,5.6041984398223,84.99176467822817,103.32819620374049,95.3994338942892,99.16344484430348,9.680160297723262
A3,2025-06-04,92.6024408547911,5.164286931223255,85.43985905851586,101.63047929576864,94.1890532518372,99.14404508565468,10.028760023333758
A3,2025-06-05,92.07145941914396,4.9301672680063096,84.36768255448315,101.27887973123359,94.8076031883366,99.12437839932272,10.374274314836992
A3,2025-06-06,93.12582393941841,5.4054180206269065,85.14755640839748,102.28690416313486,94.0847593065641,99.1047250800654,10.717561231192633
A3,2025-06-07,93.5171897052129,5.925499034049484,83.0591204885201,103.83845103001583,95.0923276273009,99.08381415751745,11.072626163238967
A3,2025-06-08,92.86366318617736,5.3662398089845755,84.2704762088998,101.48533678147646,94.3985701611176,99.06403605941605,11.416412201584246
A3,2025-06-09,92.74357817170879,5.492285298624635,83.99327596761056,101.99392671495255,94.7838820403576,99.04506105985973,11.744795212092633
A3,2025-06-10,92.96057485390878,5.6978549890895565,83.68209495567042,102.2828355122614,93.4933458102556,99.02510657756778,12.10981536072435
A3,2025-06-11,93.1962715272569,4.963379423358597,85.77299412130482,101.45584281501901,94.1607845208171,99.00718456428547,12.439795369656819
A3,2025-06-12,92.01002106038902,5.246460461775521,82.75542430181552,100.9697236652506,93.6181173458347,98.98749817555031,12.78421212196483
A3,2025-06-13,92.17147021174952,4.92392037164309,84.01447537015599,100.08016398780943,93.6470255803466,98.96680377480797,13.124602695212788
A3,2025-06-14,91.92204535308538,5.52643439609214,83.29449052479217,100.75979448790144,93.06102858574386,98.94662652347598,13.464734733862729
A3,2025-06-15,92.33865363412687,5.153578996122079,84.40064507116125,100.50015842789774,93.68887780909697,98.92744860704384,13.792284651999172
A3,2025-06-16,91.91278008077806,4.881058083835443,83.51067997636147,99.82898176288785,93.4999214122328,98.90685183421867,14.156029406755955
A3,2025-06-17,91.44903297800333,5.962484750401831,81.71329946708423,101.03370566690106,92.91902999189796,98.88770032686153,14.489206111813303
A3,2025-06-18,92.40416000015726,5.659962670652834,84.21273333541157,102.2557217351813,94.22489443402428,98.86767341407052,14.821072582847394
A3,2025-06-19,92.53108474028242,5.536824964613842,83.42495024907166,101.05477572952498,93.9940989174413,98.84832473157998,15.183982066257615
A3,2025-06-20,92.62354340130149,6.083607806244495,82.02805668779172,103.4175277840153,92.6598459065889,98.82715131468706,15.53779944826318
A3,2025-06-21,91.6824224420092,5.403812084191666,83.454834262529,100.04252769878525,93.00366669032196,98.8086500053992,15.897439126259632
A3,2025-06-22,92.7715675149621,5.740941814662312,83.6051827852065,101.43681986161333,93.1672014299996,98.78910279721917,16.259676265425554
A3,2025-06-23,92.82411651720936,6.001328918736554,82.87611427297658,101.8739634210057,93.5023360546576,98.77060781008822,16.605723162189847
A3,2025-06-24,91.82787283777196,5.474575126228881,83.23074105989741,99.88078462219696,94.126957843661,98.74894848791511,16.959095328281297
A3,2025-06-25,91.87750909864148,5.568167335684572,82.45241823565225,99.74257771390745,92.1620536937469,98.72823702916445,17.314119321300492
A3,2025-06-26,92.49890200063852,5.448390040786871,83.58376690563591,100.76785916924504,92.6585397481334,98.70974280843622,17.64176216419331
A3,2025-06-27,92.31057668833017,5.8796763409001604,84.07775967953039,103.48967685215821,93.2066239521325,98.68897080825421,17.98729608098388
A3,2025-06-28,91.8342505030487,5.491751751135491,83.81416415284501,100.32888051773402,92.7332380814331,98.67090614432209,18.32990655930922
A3,2025-06-29,91.72816984626837,5.821578143632988,82.22976783350073,100.43825402657274,92.0366562237859,98.65327633769053,18.663385914433494
A3,2025-06-30,90.61477837104155,6.113568600064011,80.43130831930675,99.34489104618359,93.337187502541,98.63267263397022,19.010247711557803
A3,2025-07-01,91.17501891335938,5.39122274810247,82.95464750653947,99.05504579276584,91.4599650976153,98.61391384255674,19.3563544074094
A3,2025-07-02,90.89804081860294,5.867634746464142,82.18311323083228,100.04361434010242,,97.67615375869144,0.5286821783920156
A3,2025-07-03,109.93215481388457,5.868931261905509,99.7889307655807,118.82676919728218,102.319847156444,97.65709991797252,0.8735281326782848
A3,2025-07-04,108.53356123700671,5.5591197680768305,99.70208851772004,117.5616126234189,102.739321055749,97.63782664527852,1.2353397015028382
A3,2025-07-05,110.26207494651646,5.553368551088397,101.78083732408165,119.18860522012591,102.0136554796645,97.6199274727698,1.595758580375959
A3,2025-07-06,107.67090681741149,5.194797480585655,97.73545434437294,114.99329974903071,101.4236169665095,97.59862600378517,1.950035132962915
A3,2025-07-07,108.94384203870119,5.814519701133389,99.24580114065374,117.59575900989464,101.68722988104348,97.57902702388714,2.287100411121349
A3,2025-07-08,108.60185660176074,4.875822807693423,100.84491364008265,116.6184389368537,103.179131066092,97.55830508998791,2.635829108519169
A3,2025-07-09,109.32641326505329,4.68512791774008,101.1594319519554,116.03328401124135,102.086882254691,97.53880632997549,2.979698385913009
A3,2025-07-10,108.12976233692333,5.129560292610145,100.33418182615252,116.94457497749673,101.946986244815,97.51828195112063,3.3379058777402615
A3,2025-07-11,108.86976706409385,5.858843646978915,100.93751843292954,118.30226626597744,103.45582435119,97.49881803018545,3.674397528397908
A3,2025-07-12,108.1985214604067,6.255328990087268,97.95820414453314,117.73754911725297,102.242727150509,97.4798245834845,4.027935030603022
A3,2025-07-13,108.90516391107933,5.524488330456705,99.34940735945297,117.55688508090427,102.761850659802,97.45933033153563,4.3682373552522815
A3,2025-07-14,107.91126134171195,5.2219566929090995,99.97837663332899,115.74086108630831,101.728311065802,97.43767516505261,4.722322242816818
A3,2025-07-15,107.74436732532632,4.781339950135633,99.80438891569668,115.09969444288258,102.7679031757065,97.41801615331869,5.070905188669328
A3,2025-07-16,108.5599275359268,5.432813958508597,99.2353427566881,117.60083926165038,102.563011150188,97.39570024677303,5.413563882807725
A3,2025-07-17,107.733966004714,5.907411905169581,98.91601744813539,116.75100466084292,101.662361097565,97.37381385944165,5.7776632607167615
A3,2025-07-18,107.82210323284724,5.258724964511627,98.89222729756044,116.59582946514782,102.075559881581,97.35400416237252,6.121494685506214
A3,2025-07-19,107.30927347570137,5.629380047689813,98.63292560589196,114.80471559678733,101.91572659096,97.33285449970853,6.491139768504022
A3,2025-07-20,107.59251119075802,6.004445867470605,97.59966964133432,117.50664501627695,101.743921931369,97.31401945664207,6.8341829046451865
A3,2025-07-21,107.14930689283611,5.478309812838081,98.47718936631662,116.6343121178269,101.142807394507,97.29370333782559,7.198946954987091
A3,2025-07-22,108.05384596451502,5.797323451100779,99.94015178555269,118.37897433648456,102.058328016527,97.27589190859499,7.542887341348595
A3,2025-07-23,107.02486110596112,5.276944832049096,98.53881637524823,115.38116385237339,102.441770008877,97.25812678931501,7.866459245291329
A3,2025-07-24,107.74406535594684,6.421586395159678,95.83805927523748,118.03329319542944,103.201438479028,97.23704795398737,8.211805137950005
A3,2025-07-25,107.70278903372302,4.9562236462885885,100.32797380636057,115.1243418552737,100.994174235598,97.21638771291322,8.555579198756533
A3,2025-07-26,106.17231787503937,5.032851077966479,97.966558617296,114.68885216390541,102.43285491527747,97.1951675005242,8.901206080080277
A3,2025-07-27,106.84361587047026,5.249052618251369,98.65031421876711,114.06846366223071,101.805427938271,97.17467473198867,9.254671129183524
A3,2025-07-28,107.09683918159689,5.298164487141372,99.2947760535532,115.58046420015414,100.79278923000852,97.1553380142029,9.60258466321182
A3,2025-07-29,106.18628756345093,5.124940849016634,97.11298809632,114.35042893342597,101.7090126263655,97.13578387122449,9.952475508836823
A3,2025-07-30,105.15314214392511,5.3257012253236455,96.91961457616995,113.53640155932482,102.611538971643,97.11578683221272,10.293521698743229
A3,2025-07-31,105.82672016700585,5.683442473067787,97.50847250831056,115.55356335549897,102.174982776753,97.09633286455276,10.65297578804947
A3,2025-08-01,105.09148138391473,5.827698843106102,95.79497846324563,114.71704968507154,101.935924038818,97.07629345556829,11.023554034386951
A3,2025-08-02,104.729359901606,5.840572389825377,96.06998099773169,114.06655768870247,102.948671061046,97.05679590158942,11.370679196436749
A3,2025-08-03,104.81363086367479,4.964733301562871,95.19462233665521,111.20891698311677,101.095266047187,97.03579363916465,11.7195570745493
A3,2025-08-04,103.99070134954673,5.545204016508465,94.60842705965784,111.5274824391991,101.5545821577185,97.01516608692587,12.065828491883458
A3,2025-08-05,104.47062431538183,5.1509614113670805,95.46967682370827,112.98913164350832,101.7317056959275,96.9954434200466,12.414148961765008
A3,2025-08-06,103.66309714832998,5.746752445530065,95.01901462488979,114.08531144809403,101.705077978555,96.97569569704545,12.751402013485146
A3,2025-08-07,103.61460013978302,5.222192626167939,95.50900963900557,112.59624712463877,101.085639692186,96.95584283656082,13.084218777326328
