scenario_id,scenario_type,purchase_factor,medium_factor,major_factor,purchase_cost,medium_cost,major_cost,optimal_factory_annual_cost,original_plan_annual_cost,absolute_regret,relative_regret,original_plan_near_optimal_5pct,replacement_rate_per_year,medium_maintenances_per_year,major_maintenances_per_year,average_median_lifetime_years,fixed_policy_devices,threshold_policy_devices,state_policy_devices
purchase_0.90,购置价单因素,0.9,1.0,1.0,270.0,3.0,12.0,1360.406542185813,1360.5439158097736,0.1373736239606842,0.00010097983191110004,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
medium_0.90,中维护价单因素,1.0,0.9,1.0,300.0,2.7,12.0,1462.1426041724008,1462.3390379234588,0.19643375105806626,0.00013434650662494808,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
major_0.90,大维护价单因素,1.0,1.0,0.9,300.0,3.0,10.8,1483.422353863465,1483.5930900307999,0.17073616733478048,0.00011509612679767876,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_0.95,购置价单因素,0.95,1.0,1.0,285.0,3.0,12.0,1422.6121504414718,1422.767827519375,0.15567707790319218,0.00010943044304442481,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
medium_0.95,中维护价单因素,1.0,0.95,1.0,300.0,2.8499999999999996,12.0,1473.4801814347657,1473.6653885762175,0.18520714145188322,0.00012569367663400958,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
major_0.95,大维护价单因素,1.0,1.0,0.95,300.0,3.0,11.399999999999999,1484.1200562802978,1484.2924146298888,0.17235834959092244,0.00011613504504676678,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.00,购置价单因素,1.0,1.0,1.0,300.0,3.0,12.0,1484.8177586971306,1484.9917392289767,0.17398053184615492,0.00011717298693869072,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
medium_1.00,中维护价单因素,1.0,1.0,1.0,300.0,3.0,12.0,1484.8177586971306,1484.9917392289767,0.17398053184615492,0.00011717298693869072,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
major_1.00,大维护价单因素,1.0,1.0,1.0,300.0,3.0,12.0,1484.8177586971306,1484.9917392289767,0.17398053184615492,0.00011717298693869072,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.05,购置价单因素,1.05,1.0,1.0,315.0,3.0,12.0,1547.0233669527897,1547.2156509385782,0.19228398578843553,0.00012429287746776706,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
medium_1.05,中维护价单因素,1.0,1.05,1.0,300.0,3.1500000000000004,12.0,1496.1553359594955,1496.3180898817357,0.16275392224019924,0.00010878143353732983,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
major_1.05,大维护价单因素,1.0,1.0,1.05,300.0,3.0,12.600000000000001,1485.5154611139633,1485.6910638280651,0.17560271410184214,0.00011820995385006669,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.10,购置价单因素,1.1,1.0,1.0,330.0,3.0,12.0,1609.2289752084484,1609.4395626481798,0.21058743973139826,0.000130862321630842,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
medium_1.10,中维护价单因素,1.0,1.1,1.0,300.0,3.3000000000000003,12.0,1507.4929132218606,1507.6444405344946,0.1515273126340162,0.0001005161027988963,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
major_1.10,大维护价单因素,1.0,1.0,1.1,300.0,3.0,13.200000000000001,1486.213163530796,1486.3903884271535,0.17722489635752936,0.00011924594715370186,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.15,购置价单因素,1.15,1.0,1.0,345.0,3.0,12.0,1671.4345834641076,1671.6634743577815,0.22889089367390625,0.00013694277714388422,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
medium_1.15,中维护价单因素,1.0,1.15,1.0,300.0,3.4499999999999997,12.0,1518.7450551716202,1518.9707911872533,0.22573601563317425,0.0001486332514232718,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
major_1.15,大维护价单因素,1.0,1.0,1.15,300.0,3.0,13.799999999999999,1486.9108659476287,1487.0897130262415,0.17884707861276183,0.00012028096821982678,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.20,购置价单因素,1.2,1.0,1.0,360.0,3.0,12.0,1733.3494466094876,1733.8873860673834,0.5379394578958454,0.0003103468022262217,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
medium_1.20,中维护价单因素,1.0,1.2,1.0,300.0,3.5999999999999996,12.0,1529.9236181077063,1530.2971418400125,0.37352373230623925,0.0002441453467907332,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
major_1.20,大维护价单因素,1.0,1.0,1.2,300.0,3.0,14.399999999999999,1487.6085683644615,1487.78903762533,0.18046926086844906,0.00012131501841701843,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.25,购置价单因素,1.25,1.0,1.0,375.0,3.0,12.0,1795.1107096170642,1796.1112977769847,1.0005881599204258,0.0005573963514115922,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
medium_1.25,中维护价单因素,1.0,1.25,1.0,300.0,3.75,12.0,1541.1021810437928,1541.6234924927712,0.5213114489783948,0.0003382718260935229,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
major_1.25,大维护价单因素,1.0,1.0,1.25,300.0,3.0,15.0,1488.3062707812937,1488.4883622244183,0.18209144312459102,0.00012234809911067647,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.30,购置价单因素,1.3,1.0,1.0,390.0,3.0,12.0,1856.871972624641,1858.3352094865866,1.463236861945461,0.0007880117119099025,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
medium_1.30,中维护价单因素,1.0,1.3,1.0,300.0,3.9000000000000004,12.0,1552.2807439798794,1552.9498431455302,0.6690991656507776,0.00043104262437429974,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
major_1.30,大维护价单因素,1.0,1.0,1.3,300.0,3.0,15.600000000000001,1489.0039731981265,1489.1876868235067,0.18371362538027824,0.0001233802116630305,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,1918.6332356322182,1920.5591211961878,1.9258855639695867,0.0010037799451206623,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,1563.4593069159657,1564.2761937982891,0.8168868823233879,0.0005224868205458799,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,1489.7016756149592,1489.8870114225947,0.18533580763551072,0.00012441135743436875,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,1980.394498639795,1982.7830329057897,2.388534265994622,0.001206090133877443,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,1574.637869852052,1575.602544451048,0.9646745989959982,0.0006126326677807107,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,1490.3993780317915,1490.586336021683,0.1869579898916527,0.00012544153778334757,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,2042.155761647372,2045.0069446153911,2.8511829680192022,0.001396163319941473,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,1585.8164327881386,1586.928895103807,1.112462315668381,0.0007015076226146052,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,1491.0970804486242,1491.2856606207715,0.1885801721473399,0.00012647075406425052,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,2103.9170246549484,2107.2308563249926,3.3138316700442374,0.0015750771685436218,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
medium_1.50,中维护价单因素,1.0,1.5,1.0,300.0,4.5,12.0,1596.9949957242252,1598.2552457565657,1.2602500323405366,0.0007891383728281645,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
major_1.50,大维护价单因素,1.0,1.0,1.5,300.0,3.0,18.0,1491.794782865457,1491.9849852198595,0.19020235440257238,0.00012749900762974213,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.50_0.50,购置价×维护价,0.5,0.5,0.5,150.0,1.5,6.0,742.4088793485653,742.4958696144884,0.08699026592307746,0.00011717298693869072,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.50_0.60,购置价×维护价,0.5,0.6,0.6,150.0,1.7999999999999998,7.199999999999999,766.3774221238207,766.5472201181826,0.16979799436194298,0.00022155923368852765,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.50_0.70,购置价×维护价,0.5,0.7,0.7,150.0,2.0999999999999996,8.399999999999999,790.150161065961,790.5985706218772,0.44840955591621423,0.000567499164097217,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.50_0.80,购置价×维护价,0.5,0.8,0.8,150.0,2.4000000000000004,9.600000000000001,813.9229000081014,814.6499211255716,0.7270211174702581,0.000893230940501885,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.50_0.90,购置价×维护价,0.5,0.9,0.9,150.0,2.7,10.8,837.4283506268685,838.7012716292663,1.2729210023978794,0.0015200357158257384,True,4.177242709156452,73.37185940337943,1.1794373948403813,3.79958932238193,0,0,10
purchase_maintenance_0.50_1.00,购置价×维护价,0.5,1.0,1.0,150.0,3.0,12.0,860.8407348907137,862.7526221329606,1.9118872422468485,0.002220953499011136,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.50_1.10,购置价×维护价,0.5,1.1,1.1,150.0,3.3000000000000003,13.200000000000001,884.2477616936513,886.8039726366551,2.556210943003748,0.0028908311151477364,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.50_1.20,购置价×维护价,0.5,1.2,1.2,150.0,3.5999999999999996,14.399999999999999,907.6547884965889,910.8553231403494,3.2005346437604203,0.0035261584958546695,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.50_1.30,购置价×维护价,0.5,1.3,1.3,150.0,3.9000000000000004,15.600000000000001,931.0618152995269,934.9066736440441,3.844858344517206,0.0041295414346686505,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.50_1.40,购置价×维护价,0.5,1.4,1.4,150.0,4.199999999999999,16.799999999999997,954.4688421024644,958.9580241477383,4.489182045273992,0.004703330111211811,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.50_1.50,购置价×维护价,0.5,1.5,1.5,150.0,4.5,18.0,977.8758689054022,983.0093746514327,5.133505746030551,0.005249649683836463,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.60_0.50,购置价×维护价,0.6,0.5,0.5,180.0,1.5,6.0,866.6747233047438,866.9436930336917,0.2689697289479227,0.0003103468022262217,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
purchase_maintenance_0.60_0.60,购置价×维护价,0.6,0.6,0.6,180.0,1.7999999999999998,7.199999999999999,890.8906552182783,890.9950435373861,0.1043883191077839,0.00011717298693879281,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.60_0.70,购置价×维护价,0.6,0.7,0.7,180.0,2.0999999999999996,8.399999999999999,914.898358760157,915.0463940410805,0.1480352809235228,0.00016180516612155236,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.60_0.80,购置价×维护价,0.6,0.8,0.8,180.0,2.4000000000000004,9.600000000000001,938.6710977022972,939.097744544775,0.42664684247779405,0.00045452218942518947,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.60_0.90,购置价×维护价,0.6,0.9,0.9,180.0,2.7,10.8,962.4438366444376,963.1490950484695,0.7052584040318379,0.0007327787629569355,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.60_1.00,购置价×维护价,0.6,1.0,1.0,180.0,3.0,12.0,986.1725145963842,987.2004455521638,1.0279309557796523,0.0010423439515553309,True,4.177242709156452,73.37185940337943,1.1794373948403813,3.79958932238193,0,0,10
purchase_maintenance_0.60_1.10,购置价×维护价,0.6,1.1,1.1,180.0,3.3000000000000003,13.200000000000001,1009.5993972912066,1011.2517960558583,1.652398764651707,0.0016366875506118124,True,4.177242709156452,73.37185940337943,1.1794373948403813,3.79958932238193,0,0,10
purchase_maintenance_0.60_1.20,购置价×维护价,0.6,1.2,1.2,180.0,3.5999999999999996,14.399999999999999,1033.0088818688564,1035.3031465595527,2.294264690696309,0.002220953499011224,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.60_1.30,购置价×维护价,0.6,1.3,1.3,180.0,3.9000000000000004,15.600000000000001,1056.415908671794,1059.3544970632472,2.938588391453095,0.002781658594244108,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.60_1.40,购置价×维护价,0.6,1.4,1.4,180.0,4.199999999999999,16.799999999999997,1079.8229354747318,1083.4058475669417,3.582912092209881,0.0033180551871077775,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.60_1.50,购置价×维护价,0.6,1.5,1.5,180.0,4.5,18.0,1103.2299622776695,1107.457198070636,4.2272357929664395,0.003831690524647386,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.70_0.50,购置价×维护价,0.7,0.5,0.5,210.0,1.5,6.0,990.1972493198975,991.3915164528948,1.194267132997311,0.001206090133877443,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
purchase_maintenance_0.70_0.60,购置价×维护价,0.7,0.6,0.6,210.0,1.7999999999999998,7.199999999999999,1015.3018717295963,1015.4428669565892,0.14099522699291356,0.0001388702522065916,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.70_0.70,购置价×维护价,0.7,0.7,0.7,210.0,2.0999999999999996,8.399999999999999,1039.3724310879913,1039.4942174602836,0.12178637229226297,0.00011717298693864697,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.70_0.80,购置价×维护价,0.7,0.8,0.8,210.0,2.4000000000000004,9.600000000000001,1063.419295396493,1063.5455679639783,0.12627256748533,0.00011874203151283766,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.70_0.90,购置价×维护价,0.7,0.9,0.9,210.0,2.7,10.8,1087.1920343386332,1087.5969184676726,0.4048841290393739,0.00037241270746218744,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.70_1.00,购置价×维护价,0.7,1.0,1.0,210.0,3.0,12.0,1110.9647732807734,1111.648268971367,0.6834956905936451,0.0006152271494398731,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.70_1.10,购置价×维护价,0.7,1.1,1.1,210.0,3.3000000000000003,13.200000000000001,1134.7375122229141,1135.6996194750616,0.9621072521474616,0.0008478676714077467,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.70_1.20,购置价×维护价,0.7,1.2,1.2,210.0,3.5999999999999996,14.399999999999999,1158.3435612607223,1159.750969978756,1.407408718033821,0.0012150183806452209,True,4.177242709156452,73.37185940337943,1.1794373948403813,3.79958932238193,0,0,10
purchase_maintenance_0.70_1.30,购置价×维护价,0.7,1.3,1.3,210.0,3.9000000000000004,15.600000000000001,1181.7700020440616,1183.8023204824503,2.0323184383887565,0.001719724172109238,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.70_1.40,购置价×维护价,0.7,1.4,1.4,210.0,4.199999999999999,16.799999999999997,1205.1770288469993,1207.8536709861448,2.6766421391455424,0.0022209534990110984,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.70_1.50,购置价×维护价,0.7,1.5,1.5,210.0,4.5,18.0,1228.5840556499368,1231.9050214898393,3.3209658399025557,0.0027030839482494523,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.80_0.50,购置价×维护价,0.8,0.5,0.5,240.0,1.5,6.0,1113.7197753350513,1115.839339872098,2.119564537046699,0.0019031398956789194,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
purchase_maintenance_0.80_0.60,购置价×维护价,0.8,0.6,0.6,240.0,1.7999999999999998,7.199999999999999,1138.8276887778154,1139.8906903757925,1.0630015979770633,0.0009334174155160134,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
purchase_maintenance_0.80_0.70,购置价×维护价,0.8,0.7,0.7,240.0,2.0999999999999996,8.399999999999999,1163.7836475993095,1163.942040879487,0.1583932801775063,0.00013610199842921413,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.80_0.80,购置价×维护价,0.8,0.8,0.8,240.0,2.4000000000000004,9.600000000000001,1187.8542069577045,1187.9933913831815,0.1391844254769694,0.000117172986938729,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.80_0.90,购置价×维护价,0.8,0.9,0.9,240.0,2.7,10.8,1211.9247663160997,1212.044741886876,0.11997557077620513,9.89958899353927e-05,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.80_1.00,购置价×维护价,0.8,1.0,1.0,240.0,3.0,12.0,1235.7129709749695,1236.0960923905704,0.3831214156009537,0.0003100407817995739,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.80_1.10,购置价×维护价,0.8,1.1,1.1,240.0,3.3000000000000003,13.200000000000001,1259.4857099171095,1260.1474428942647,0.6617329771552249,0.0005253993530413104,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.80_1.20,购置价×维护价,0.8,1.2,1.2,240.0,3.5999999999999996,14.399999999999999,1283.2584488592502,1284.198793397959,0.9403445387088141,0.0007327787629566992,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.80_1.30,购置价×维护价,0.8,1.3,1.3,240.0,3.9000000000000004,15.600000000000001,1307.0311878013904,1308.2501439016535,1.2189561002630853,0.0009326143948512356,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.80_1.40,购置价×维护价,0.8,1.4,1.4,240.0,4.199999999999999,16.799999999999997,1330.5146079250603,1332.301494405348,1.7868864802876487,0.0013430040299026113,True,4.177242709156452,73.37185940337943,1.1794373948403813,3.79958932238193,0,0,10
purchase_maintenance_0.80_1.50,购置价×维护价,0.8,1.5,1.5,240.0,4.5,18.0,1353.938149022204,1356.3528449090427,2.414695886838672,0.0017834610012152571,True,4.178469779075579,73.29484363827565,1.1821447595458294,3.7984941820670777,0,0,10
purchase_maintenance_0.90_0.50,购置价×维护价,0.9,0.5,0.5,270.0,1.5,6.0,1237.2423013502053,1240.2871632913013,3.0448619410960873,0.00246100698123013,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
purchase_maintenance_0.90_0.60,购置价×维护价,0.9,0.6,0.6,270.0,1.7999999999999998,7.199999999999999,1262.3502147929692,1264.3385137949956,1.9882990020264515,0.0015750771685435496,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
purchase_maintenance_0.90_0.70,购置价×维护价,0.9,0.7,0.7,270.0,2.0999999999999996,8.399999999999999,1287.4581282357335,1288.38986429869,0.9317360629565883,0.0007237020315630703,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
purchase_maintenance_0.90_0.80,购置价×维护价,0.9,0.8,0.8,270.0,2.4000000000000004,9.600000000000001,1312.2654234690222,1312.4412148023846,0.17579133336244013,0.00013396019602324752,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.90_0.90,购置价×维护价,0.9,0.9,0.9,270.0,2.7,10.8,1336.3359828274176,1336.4925653060789,0.1565824786612211,0.00011717298693845251,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.90_1.00,购置价×维护价,0.9,1.0,1.0,270.0,3.0,12.0,1360.406542185813,1360.5439158097736,0.1373736239606842,0.00010097983191110004,True,4.147040550377261,75.58384841576648,1.1628373613877443,3.8559890485968515,0,0,10
purchase_maintenance_0.90_1.10,购置价×维护价,0.9,1.1,1.1,270.0,3.3000000000000003,13.200000000000001,1384.2339076113053,1384.595266313468,0.3613587021627609,0.0002610532079699863,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.90_1.20,购置价×维护价,0.9,1.2,1.2,270.0,3.5999999999999996,14.399999999999999,1408.0066465534458,1408.6466168171623,0.6399702637165774,0.00045452218942510875,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.90_1.30,购置价×维护价,0.9,1.3,1.3,270.0,3.9000000000000004,15.600000000000001,1431.779385495586,1432.6979673208568,0.9185818252708486,0.0006415665950888776,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.90_1.40,购置价×维护价,0.9,1.4,1.4,270.0,4.199999999999999,16.799999999999997,1455.5521244377264,1456.7493178245513,1.1971933868248925,0.0008225012122374959,True,4.158273256473192,74.52375290724272,1.1796775583062504,3.840109514031485,0,0,10
purchase_maintenance_0.90_1.50,购置价×维护价,0.9,1.5,1.5,270.0,4.5,18.0,1479.2587718945763,1480.8006683282454,1.5418964336690806,0.001042343951555062,True,4.177242709156452,73.37185940337943,1.1794373948403813,3.79958932238193,0,0,10
purchase_maintenance_1.00_0.50,购置价×维护价,1.0,0.5,0.5,300.0,1.5,6.0,1360.5985242881634,1364.7349867105045,4.136462422341083,0.003040178530625111,True,4.1050354642030324,82.09051083005414,0.992019797028744,3.8666666666666667,0,0,10
purchase_maintenance_1.00_0.60,购置价×维护价,1.0,0.6,0.6,300.0,1.7999999999999998,7.199999999999999,1385.8727408081231,1388.786337214199,2.9135964060758397,0.0021023549423281663,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
purchase_maintenance_1.00_0.70,购置价×维护价,1.0,0.7,0.7,300.0,2.0999999999999996,8.399999999999999,1410.9806542508873,1412.8376877178935,1.8570334670062039,0.001316129644592564,True,4.117417533838461,79.04169536366277,1.1628373613877443,3.8636550308008215,0,0,10
